round,benchmark,pass,scheduler_class,blocking_reasons,incident_pairs,safe_edge_count,total_edge_count,safe_edge_ratio
0,Stanford_Puzzle,simplifycfg,decision_required,needs_attribution;order_sensitive,"early-cse,simplifycfg:needs_attribution;gvn,simplifycfg:order_sensitive;indvars,simplifycfg:confirmed_independent;instcombine,simplifycfg:order_sensitive;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-unroll,simplifycfg:confirmed_independent;mem2reg,simplifycfg:order_sensitive;reassociate,simplifycfg:needs_attribution;sccp,simplifycfg:confirmed_independent;simplifycfg,sroa:order_sensitive",3,11,0.2727
0,Stanford_Puzzle,sroa,decision_required,needs_attribution;order_sensitive,"early-cse,sroa:needs_attribution;gvn,sroa:order_sensitive;indvars,sroa:order_sensitive;instcombine,sroa:order_sensitive;licm,sroa:order_sensitive;loop-rotate,sroa:order_sensitive;loop-unroll,sroa:order_sensitive;mem2reg,sroa:needs_attribution;reassociate,sroa:needs_attribution;sccp,sroa:order_sensitive;simplifycfg,sroa:order_sensitive",0,11,0.0
1,Stanford_Puzzle,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,reassociate:confirmed_independent;early-cse,sccp:confirmed_independent;early-cse,simplifycfg:confirmed_independent",6,10,0.6
1,Stanford_Puzzle,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,reassociate:confirmed_independent;gvn,sccp:confirmed_independent;gvn,simplifycfg:confirmed_independent",6,10,0.6
1,Stanford_Puzzle,indvars,decision_required,needs_attribution;order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:order_sensitive;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:order_sensitive;indvars,reassociate:needs_attribution;indvars,sccp:order_sensitive;indvars,simplifycfg:order_sensitive",1,10,0.1
1,Stanford_Puzzle,instcombine,decision_required,order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,reassociate:order_sensitive;instcombine,sccp:confirmed_independent;instcombine,simplifycfg:confirmed_independent",5,10,0.5
1,Stanford_Puzzle,licm,decision_required,needs_attribution;order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:order_sensitive;instcombine,licm:order_sensitive;licm,loop-rotate:order_sensitive;licm,loop-simplify:confirmed_independent;licm,loop-unroll:order_sensitive;licm,reassociate:needs_attribution;licm,sccp:confirmed_independent;licm,simplifycfg:order_sensitive",2,10,0.2
1,Stanford_Puzzle,loop-rotate,decision_required,needs_attribution;order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:order_sensitive;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:order_sensitive;loop-rotate,reassociate:needs_attribution;loop-rotate,sccp:order_sensitive;loop-rotate,simplifycfg:order_sensitive",1,10,0.1
1,Stanford_Puzzle,loop-simplify,decision_required,order_sensitive,"early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,reassociate:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",9,10,0.9
1,Stanford_Puzzle,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:order_sensitive;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:order_sensitive;loop-rotate,loop-unroll:order_sensitive;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,reassociate:order_sensitive;loop-unroll,sccp:order_sensitive;loop-unroll,simplifycfg:order_sensitive",1,10,0.1
1,Stanford_Puzzle,reassociate,decision_required,needs_attribution;order_sensitive,"early-cse,reassociate:confirmed_independent;gvn,reassociate:confirmed_independent;indvars,reassociate:needs_attribution;instcombine,reassociate:order_sensitive;licm,reassociate:needs_attribution;loop-rotate,reassociate:needs_attribution;loop-simplify,reassociate:confirmed_independent;loop-unroll,reassociate:order_sensitive;reassociate,sccp:confirmed_independent;reassociate,simplifycfg:order_sensitive",4,10,0.4
1,Stanford_Puzzle,sccp,decision_required,order_sensitive,"early-cse,sccp:confirmed_independent;gvn,sccp:confirmed_independent;indvars,sccp:order_sensitive;instcombine,sccp:confirmed_independent;licm,sccp:confirmed_independent;loop-rotate,sccp:order_sensitive;loop-simplify,sccp:confirmed_independent;loop-unroll,sccp:order_sensitive;reassociate,sccp:confirmed_independent;sccp,simplifycfg:confirmed_independent",7,10,0.7
1,Stanford_Puzzle,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;reassociate,simplifycfg:order_sensitive;sccp,simplifycfg:confirmed_independent",4,10,0.4
2,Stanford_Puzzle,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,reassociate:confirmed_independent;early-cse,sccp:confirmed_independent;early-cse,simplifycfg:confirmed_independent",6,10,0.6
2,Stanford_Puzzle,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,reassociate:confirmed_independent;gvn,sccp:order_sensitive;gvn,simplifycfg:likely_independent",5,10,0.5
2,Stanford_Puzzle,indvars,decision_required,needs_attribution;order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:likely_independent;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:order_sensitive;indvars,reassociate:needs_attribution;indvars,sccp:order_sensitive;indvars,simplifycfg:order_sensitive",2,10,0.2
2,Stanford_Puzzle,instcombine,decision_required,needs_attribution;order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,reassociate:confirmed_independent;instcombine,sccp:order_sensitive;instcombine,simplifycfg:needs_attribution",4,10,0.4
2,Stanford_Puzzle,licm,decision_required,needs_attribution;order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:order_sensitive;instcombine,licm:order_sensitive;licm,loop-rotate:likely_independent;licm,loop-simplify:confirmed_independent;licm,loop-unroll:order_sensitive;licm,reassociate:needs_attribution;licm,sccp:order_sensitive;licm,simplifycfg:order_sensitive",2,10,0.2
2,Stanford_Puzzle,loop-rotate,decision_required,order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,reassociate:confirmed_independent;loop-rotate,sccp:confirmed_independent;loop-rotate,simplifycfg:order_sensitive",6,10,0.6
2,Stanford_Puzzle,loop-simplify,decision_required,order_sensitive,"early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,reassociate:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",9,10,0.9
2,Stanford_Puzzle,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:order_sensitive;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:order_sensitive;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,reassociate:order_sensitive;loop-unroll,sccp:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,10,0.2
2,Stanford_Puzzle,reassociate,decision_required,needs_attribution;order_sensitive,"early-cse,reassociate:confirmed_independent;gvn,reassociate:confirmed_independent;indvars,reassociate:needs_attribution;instcombine,reassociate:confirmed_independent;licm,reassociate:needs_attribution;loop-rotate,reassociate:confirmed_independent;loop-simplify,reassociate:confirmed_independent;loop-unroll,reassociate:order_sensitive;reassociate,sccp:confirmed_independent;reassociate,simplifycfg:order_sensitive",6,10,0.6
2,Stanford_Puzzle,sccp,decision_required,order_sensitive,"early-cse,sccp:confirmed_independent;gvn,sccp:order_sensitive;indvars,sccp:order_sensitive;instcombine,sccp:order_sensitive;licm,sccp:order_sensitive;loop-rotate,sccp:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-unroll,sccp:order_sensitive;reassociate,sccp:confirmed_independent;sccp,simplifycfg:order_sensitive",4,10,0.4
2,Stanford_Puzzle,simplifycfg,decision_required,needs_attribution;order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:likely_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:needs_attribution;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;reassociate,simplifycfg:order_sensitive;sccp,simplifycfg:order_sensitive",2,10,0.2
3,Stanford_Puzzle,adce,decision_required,order_sensitive,"adce,dce:confirmed_independent;adce,early-cse:confirmed_independent;adce,gvn:confirmed_independent;adce,indvars:confirmed_independent;adce,instcombine:confirmed_independent;adce,licm:confirmed_independent;adce,loop-rotate:confirmed_independent;adce,loop-simplify:confirmed_independent;adce,loop-unroll:confirmed_independent;adce,reassociate:confirmed_independent;adce,sccp:order_sensitive;adce,simplifycfg:confirmed_independent",11,12,0.9167
3,Stanford_Puzzle,dce,decision_required,order_sensitive,"adce,dce:confirmed_independent;dce,early-cse:confirmed_independent;dce,gvn:confirmed_independent;dce,indvars:confirmed_independent;dce,instcombine:confirmed_independent;dce,licm:confirmed_independent;dce,loop-rotate:confirmed_independent;dce,loop-simplify:confirmed_independent;dce,loop-unroll:confirmed_independent;dce,reassociate:confirmed_independent;dce,sccp:order_sensitive;dce,simplifycfg:confirmed_independent",11,12,0.9167
3,Stanford_Puzzle,early-cse,decision_required,order_sensitive,"adce,early-cse:confirmed_independent;dce,early-cse:confirmed_independent;early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,reassociate:confirmed_independent;early-cse,sccp:order_sensitive;early-cse,simplifycfg:confirmed_independent",7,12,0.5833
3,Stanford_Puzzle,gvn,decision_required,order_sensitive,"adce,gvn:confirmed_independent;dce,gvn:confirmed_independent;early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,reassociate:confirmed_independent;gvn,sccp:confirmed_independent;gvn,simplifycfg:confirmed_independent",8,12,0.6667
3,Stanford_Puzzle,indvars,decision_required,needs_attribution;order_sensitive,"adce,indvars:confirmed_independent;dce,indvars:confirmed_independent;early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:likely_independent;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:order_sensitive;indvars,reassociate:needs_attribution;indvars,sccp:order_sensitive;indvars,simplifycfg:order_sensitive",4,12,0.3333
3,Stanford_Puzzle,instcombine,decision_required,needs_attribution;order_sensitive,"adce,instcombine:confirmed_independent;dce,instcombine:confirmed_independent;early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,reassociate:order_sensitive;instcombine,sccp:likely_independent;instcombine,simplifycfg:needs_attribution",6,12,0.5
3,Stanford_Puzzle,licm,decision_required,needs_attribution;order_sensitive,"adce,licm:confirmed_independent;dce,licm:confirmed_independent;early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:order_sensitive;instcombine,licm:order_sensitive;licm,loop-rotate:likely_independent;licm,loop-simplify:confirmed_independent;licm,loop-unroll:order_sensitive;licm,reassociate:needs_attribution;licm,sccp:order_sensitive;licm,simplifycfg:order_sensitive",4,12,0.3333
3,Stanford_Puzzle,loop-rotate,decision_required,order_sensitive,"adce,loop-rotate:confirmed_independent;dce,loop-rotate:confirmed_independent;early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,reassociate:confirmed_independent;loop-rotate,sccp:confirmed_independent;loop-rotate,simplifycfg:order_sensitive",8,12,0.6667
3,Stanford_Puzzle,loop-simplify,decision_required,order_sensitive,"adce,loop-simplify:confirmed_independent;dce,loop-simplify:confirmed_independent;early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,reassociate:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",11,12,0.9167
3,Stanford_Puzzle,loop-unroll,decision_required,needs_attribution;order_sensitive,"adce,loop-unroll:confirmed_independent;dce,loop-unroll:confirmed_independent;early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:order_sensitive;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:order_sensitive;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,reassociate:order_sensitive;loop-unroll,sccp:needs_attribution;loop-unroll,simplifycfg:order_sensitive",4,12,0.3333
3,Stanford_Puzzle,reassociate,decision_required,needs_attribution;order_sensitive,"adce,reassociate:confirmed_independent;dce,reassociate:confirmed_independent;early-cse,reassociate:confirmed_independent;gvn,reassociate:confirmed_independent;indvars,reassociate:needs_attribution;instcombine,reassociate:order_sensitive;licm,reassociate:needs_attribution;loop-rotate,reassociate:confirmed_independent;loop-simplify,reassociate:confirmed_independent;loop-unroll,reassociate:order_sensitive;reassociate,sccp:order_sensitive;reassociate,simplifycfg:order_sensitive",6,12,0.5
3,Stanford_Puzzle,sccp,decision_required,needs_attribution;order_sensitive,"adce,sccp:order_sensitive;dce,sccp:order_sensitive;early-cse,sccp:order_sensitive;gvn,sccp:confirmed_independent;indvars,sccp:order_sensitive;instcombine,sccp:likely_independent;licm,sccp:order_sensitive;loop-rotate,sccp:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-unroll,sccp:needs_attribution;reassociate,sccp:order_sensitive;sccp,simplifycfg:needs_attribution",4,12,0.3333
3,Stanford_Puzzle,simplifycfg,decision_required,needs_attribution;order_sensitive,"adce,simplifycfg:confirmed_independent;dce,simplifycfg:confirmed_independent;early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:needs_attribution;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;reassociate,simplifycfg:order_sensitive;sccp,simplifycfg:needs_attribution",4,12,0.3333
4,Stanford_Puzzle,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,reassociate:confirmed_independent;early-cse,sccp:confirmed_independent;early-cse,simplifycfg:confirmed_independent",6,10,0.6
4,Stanford_Puzzle,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,reassociate:confirmed_independent;gvn,sccp:confirmed_independent;gvn,simplifycfg:confirmed_independent",6,10,0.6
4,Stanford_Puzzle,indvars,decision_required,needs_attribution;order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:likely_independent;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:order_sensitive;indvars,reassociate:needs_attribution;indvars,sccp:order_sensitive;indvars,simplifycfg:order_sensitive",2,10,0.2
4,Stanford_Puzzle,instcombine,decision_required,needs_attribution;order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,reassociate:order_sensitive;instcombine,sccp:confirmed_independent;instcombine,simplifycfg:needs_attribution",4,10,0.4
4,Stanford_Puzzle,licm,decision_required,needs_attribution;order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:order_sensitive;instcombine,licm:order_sensitive;licm,loop-rotate:likely_independent;licm,loop-simplify:confirmed_independent;licm,loop-unroll:order_sensitive;licm,reassociate:needs_attribution;licm,sccp:confirmed_independent;licm,simplifycfg:order_sensitive",3,10,0.3
4,Stanford_Puzzle,loop-rotate,decision_required,order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,reassociate:confirmed_independent;loop-rotate,sccp:confirmed_independent;loop-rotate,simplifycfg:order_sensitive",6,10,0.6
4,Stanford_Puzzle,loop-simplify,decision_required,order_sensitive,"early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,reassociate:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",9,10,0.9
4,Stanford_Puzzle,loop-unroll,decision_required,needs_attribution;order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:order_sensitive;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:order_sensitive;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,reassociate:order_sensitive;loop-unroll,sccp:needs_attribution;loop-unroll,simplifycfg:order_sensitive",2,10,0.2
4,Stanford_Puzzle,reassociate,decision_required,needs_attribution;order_sensitive,"early-cse,reassociate:confirmed_independent;gvn,reassociate:confirmed_independent;indvars,reassociate:needs_attribution;instcombine,reassociate:order_sensitive;licm,reassociate:needs_attribution;loop-rotate,reassociate:confirmed_independent;loop-simplify,reassociate:confirmed_independent;loop-unroll,reassociate:order_sensitive;reassociate,sccp:confirmed_independent;reassociate,simplifycfg:order_sensitive",5,10,0.5
4,Stanford_Puzzle,sccp,decision_required,needs_attribution;order_sensitive,"early-cse,sccp:confirmed_independent;gvn,sccp:confirmed_independent;indvars,sccp:order_sensitive;instcombine,sccp:confirmed_independent;licm,sccp:confirmed_independent;loop-rotate,sccp:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-unroll,sccp:needs_attribution;reassociate,sccp:confirmed_independent;sccp,simplifycfg:confirmed_independent",8,10,0.8
4,Stanford_Puzzle,simplifycfg,decision_required,needs_attribution;order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:needs_attribution;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;reassociate,simplifycfg:order_sensitive;sccp,simplifycfg:confirmed_independent",3,10,0.3
5,Stanford_Puzzle,early-cse,decision_required,needs_attribution;order_sensitive,"early-cse,gvn:likely_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,sccp:confirmed_independent;early-cse,simplifycfg:needs_attribution",4,9,0.4444
5,Stanford_Puzzle,gvn,decision_required,needs_attribution;order_sensitive,"early-cse,gvn:likely_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,sccp:confirmed_independent;gvn,simplifycfg:needs_attribution",4,9,0.4444
