pass_a,pass_b,commute,ab_path,ba_path,details
simplifycfg,early-cse,true,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__early-cse.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\early-cse__then__simplifycfg.ll,
simplifycfg,gvn,true,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__gvn.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\gvn__then__simplifycfg.ll,
simplifycfg,sccp,true,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__sccp.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\sccp__then__simplifycfg.ll,
simplifycfg,loop-simplify,false,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__loop-simplify.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\loop-simplify__then__simplifycfg.ll,"in function Puzzle:
  in block %.preheader40 / %8:
    >   %9 = phi i32 [ %28, %27 ], [ 1, %1 ]
    >   %10 = icmp samesign ult i32 %9, 6
    >   br i1 %10, label %11, label %29
    <   br label %8"
simplifycfg,loop-rotate,false,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__loop-rotate.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\loop-rotate__then__simplifycfg.ll,"in function Fit:
  in block %.lr.ph:
    >   %3 = phi i32 [ %14, %13 ], [ 0, %2 ]
    >   %4 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %5 = zext nneg i32 %3 to i64
    >   %6 = getelementptr inbounds nuw [4 x i8], ptr %4, i64 %5
    >   %7 = load i32, ptr %6, align 4
    >   %.not2 = icmp eq i32 %7, 0
    >   br i1 %.not2, label %13, label %8
    <   br label %3
  in block %16 / %._crit_edge:
    >   %15 = phi i32 [ 0, %8 ], [ 1, %13 ], [ 1, %2 ]
    >   ret i32 %15
    <   %17 = phi i32 [ %split3, %._crit_edge2 ], [ %split, %._crit_edge ], [ 1, %2 ]
    <   ret i32 %17

in function Place:
  in block %.lr.ph:
    >   %3 = phi i32 [ %13, %12 ], [ 0, %2 ]
    >   %4 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %5 = zext nneg i32 %3 to i64
    >   %6 = getelementptr inbounds nuw [4 x i8], ptr %4, i64 %5
    >   %7 = load i32, ptr %6, align 4
    >   %.not3 = icmp eq i32 %7, 0
    >   br i1 %.not3, label %12, label %8
    <   br label %3
  in block %.lr.ph3 / %.lr.ph6:
    >   %21 = phi i32 [ %26, %25 ], [ %1, %._crit_edge ]
    >   %22 = sext i32 %21 to i64
    >   %23 = getelementptr inbounds [4 x i8], ptr @puzzl, i64 %22
    >   %24 = load i32, ptr %23, align 4
    >   %.not2 = icmp eq i32 %24, 0
    >   br i1 %.not2, label %._crit_edge7, label %25
    <   br label %23
  in block %31 / %._crit_edge7:
    >   %28 = phi i32 [ %21, %.lr.ph6 ], [ 0, %25 ], [ 0, %._crit_edge ]
    >   ret i32 %28
    <   %32 = phi i32 [ %split6, %._crit_edge5 ], [ %split, %._crit_edge4 ], [ 0, %15 ]
    <   ret i32 %32

in function Remove:
  in block %.lr.ph:
    >   %3 = phi i32 [ %13, %12 ], [ 0, %2 ]
    >   %4 = getelementptr inbounds [2048 x i8], ptr @p, i64 %.phi.trans.insert
    >   %5 = zext nneg i32 %3 to i64
    >   %6 = getelementptr inbounds nuw [4 x i8], ptr %4, i64 %5
    >   %7 = load i32, ptr %6, align 4
    >   %.not2 = icmp eq i32 %7, 0
    >   br i1 %.not2, label %12, label %8
    <   br label %3

in function Puzzle:
  in block %.preheader40 / %7:
    >   %8 = phi i32 [ %25, %24 ], [ 1, %1 ]"
simplifycfg,licm,false,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__licm.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\licm__then__simplifycfg.ll,"in function Puzzle:
  in block %.preheader40 / %8:
    >   %9 = phi i32 [ %27, %26 ], [ 1, %1 ]
    >   %10 = icmp samesign ult i32 %9, 6
    >   br i1 %10, label %11, label %28
    <   br label %8"
simplifycfg,indvars,false,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__indvars.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\indvars__then__simplifycfg.ll,"in function Place:
  in block %27 / %28:
    in instruction %28 / %29:
      successor %22 cannot be equivalent to %25; it's already equivalent to %22
  in block %22 / %22:
    in instruction   br i1 %.not2, label %27, label %26 /   br i1 %.not2, label %25, label %27:
      successor %27 cannot be equivalent to %25; it's already equivalent to %28
    <   %25 = trunc nsw i64 %indvars.iv2 to i32
  in block %27 / %28:
    >   %29 = phi i32 [ %26, %25 ], [ 0, %21 ]
    <   %28 = phi i32 [ %25, %22 ], [ 0, %21 ]

in function Puzzle:
  in block %.preheader40 / %4:
    >   %indvars.iv10 = phi i64 [ %indvars.iv.next11, %14 ], [ 1, %1 ]
    >   %exitcond13 = icmp ne i64 %indvars.iv10, 6
    >   br i1 %exitcond13, label %5, label %15
    <   br label %4"
simplifycfg,loop-unroll,false,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__loop-unroll.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\loop-unroll__then__simplifycfg.ll,"in function Puzzle:
  in block %1 / %1:
    >   %2 = phi i32 [ 0, %0 ], [ %13, %10 ]
    >   %3 = zext nneg i32 %2 to i64
    >   %4 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %3
    >   store i32 1, ptr %4, align 4
    >   %5 = add nuw nsw i32 %2, 1
    >   %6 = zext nneg i32 %5 to i64
    >   %7 = getelementptr inbounds nuw [4 x i8], ptr @puzzl, i64 %6
    >   store i32 1, ptr %7, align 4
    >   %8 = add nuw nsw i32 %2, 2
    >   %9 = icmp samesign ult i32 %8, 512
    >   br i1 %9, label %10, label %14
    <   %2 = phi i32 [ 0, %0 ], [ %15, %12 ]
    <   br label %3"
simplifycfg,reassociate,false,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\simplifycfg__then__reassociate.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\reassociate__then__simplifycfg.ll,"in function Trial:
  in block %16 / %16:
    in instruction %or.cond / %or.cond:
      operands %19 and %.not2 differ
  in block %16 / %16:
    >   %or.cond = or i1 %.not2, %19
    <   %or.cond = or i1 %19, %.not2"
early-cse,gvn,true,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\early-cse__then__gvn.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\gvn__then__early-cse.ll,
early-cse,sccp,true,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\early-cse__then__sccp.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\sccp__then__early-cse.ll,
early-cse,loop-simplify,true,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\early-cse__then__loop-simplify.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\loop-simplify__then__early-cse.ll,
early-cse,loop-rotate,false,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\early-cse__then__loop-rotate.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\loop-rotate__then__early-cse.ll,"in function Place:
  in block %28 / %28:
    <   %.lcssa1 = phi i32 [ %24, %23 ]
  in block %33 / %33:
    >   %34 = phi i32 [ 0, %32 ], [ %24, %28 ]
    <   %34 = phi i32 [ 0, %32 ], [ %.lcssa1, %28 ]"
early-cse,licm,false,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\early-cse__then__licm.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\licm__then__early-cse.ll,"in function Place:
  in block %30 / %30:
    <   %.lcssa1 = phi i32 [ %24, %26 ]
  in block %34 / %34:
    >   %35 = phi i32 [ 0, %33 ], [ %24, %30 ]
    <   %35 = phi i32 [ 0, %33 ], [ %.lcssa1, %30 ]"
early-cse,indvars,false,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\early-cse__then__indvars.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\indvars__then__early-cse.ll,"in function Place:
  in block %25 / %25:
    >   %26 = trunc nsw i64 %indvars.iv3 to i32
    <   %.lcssa1.wide = phi i64 [ %indvars.iv3, %22 ]
    <   %26 = trunc nsw i64 %.lcssa1.wide to i32
  in block %29 / %29:
    >   %30 = phi i32 [ 0, %28 ], [ %26, %25 ]
    <   %30 = phi i32 [ 0, %28 ], [ %26, %25 ]

in function Trial:
  in block %14 / %14:
    <   %15 = trunc nuw nsw i64 %indvars.iv to i32"
early-cse,loop-unroll,false,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\early-cse__then__loop-unroll.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\loop-unroll__then__early-cse.ll,"in function Place:
  in block %30 / %30:
    <   %.lcssa1 = phi i32 [ %24, %26 ]
  in block %34 / %34:
    >   %35 = phi i32 [ 0, %33 ], [ %24, %30 ]
    <   %35 = phi i32 [ 0, %33 ], [ %.lcssa1, %30 ]

in function Puzzle:
  in block %.loopexit:
    <   %.lcssa2.ph = phi i32 [ %18, %138 ], [ %18, %115 ], [ %18, %92 ], [ %18, %69 ], [ %18, %40 ]
  in block %143 / %143:
    <   %.lcssa4 = phi i32 [ %18, %142 ]
  in block %175 / %175:
    >   %176 = phi i32 [ 0, %172 ], [ %189, %186 ]
    <   %176 = phi i32 [ 0, %172 ], [ %193, %188 ]
  in block %177 / %177:
    <   %178 = zext nneg i32 %170 to i64
    <   %179 = getelementptr inbounds nuw [2048 x i8], ptr @p, i64 %178
        %180 = zext nneg i32 %176 to i64
    >   %179 = getelementptr inbounds nuw [4 x i8], ptr %174, i64 %178
    >   store i32 0, ptr %179, align 4
    <   %181 = getelementptr inbounds nuw [4 x i8], ptr %179, i64 %180
    <   store i32 0, ptr %181, align 4
  in block %188 / %186:
    >   %187 = zext nneg i32 %184 to i64
    >   %188 = getelementptr inbounds nuw [4 x i8], ptr %174, i64 %187
    >   store i32 0, ptr %188, align 4
    <   %189 = zext nneg i32 %170 to i64
    <   %190 = getelementptr inbounds nuw [2048 x i8], ptr @p, i64 %189
    <   %191 = zext nneg i32 %186 to i64
    <   %192 = getelementptr inbounds nuw [4 x i8], ptr %190, i64 %191
    <   store i32 0, ptr %192, align 4"
early-cse,reassociate,true,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\early-cse__then__reassociate.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\reassociate__then__early-cse.ll,
gvn,sccp,true,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\gvn__then__sccp.ll,results\paper_full\Stanford_Puzzle\round_001\analysis\Stanford_Puzzle\commutativity\sccp__then__gvn.ll,
