round,benchmark,pass,scheduler_class,blocking_reasons,incident_pairs,safe_edge_count,total_edge_count,safe_edge_ratio
0,Stanford_Perm,simplifycfg,decision_required,needs_attribution;order_sensitive,"early-cse,simplifycfg:needs_attribution;gvn,simplifycfg:needs_attribution;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:order_sensitive;licm,simplifycfg:needs_attribution;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;mem2reg,simplifycfg:needs_attribution;sccp,simplifycfg:confirmed_independent;simplifycfg,sroa:needs_attribution",1,11,0.0909
0,Stanford_Perm,sroa,decision_required,needs_attribution;order_sensitive,"early-cse,sroa:order_sensitive;gvn,sroa:order_sensitive;indvars,sroa:order_sensitive;instcombine,sroa:order_sensitive;licm,sroa:order_sensitive;loop-rotate,sroa:order_sensitive;loop-simplify,sroa:confirmed_independent;loop-unroll,sroa:order_sensitive;mem2reg,sroa:likely_independent;sccp,sroa:order_sensitive;simplifycfg,sroa:needs_attribution",2,11,0.1818
1,Stanford_Perm,gvn,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-rotate:confirmed_independent;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,sccp:confirmed_independent;gvn,simplifycfg:confirmed_independent",7,8,0.875
1,Stanford_Perm,indvars,decision_required,needs_attribution;order_sensitive,"gvn,indvars:confirmed_independent;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:order_sensitive;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:needs_attribution;indvars,sccp:confirmed_independent;indvars,simplifycfg:order_sensitive",3,8,0.375
1,Stanford_Perm,instcombine,decision_required,order_sensitive,"gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:confirmed_independent;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,sccp:confirmed_independent;instcombine,simplifycfg:confirmed_independent",5,8,0.625
1,Stanford_Perm,licm,decision_required,order_sensitive,"gvn,licm:confirmed_independent;indvars,licm:order_sensitive;instcombine,licm:confirmed_independent;licm,loop-rotate:order_sensitive;licm,loop-simplify:confirmed_independent;licm,loop-unroll:confirmed_independent;licm,sccp:confirmed_independent;licm,simplifycfg:order_sensitive",5,8,0.625
1,Stanford_Perm,loop-rotate,decision_required,order_sensitive,"gvn,loop-rotate:confirmed_independent;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:order_sensitive;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:order_sensitive;loop-rotate,sccp:confirmed_independent;loop-rotate,simplifycfg:order_sensitive",3,8,0.375
1,Stanford_Perm,loop-simplify,decision_required,order_sensitive,"gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",7,8,0.875
1,Stanford_Perm,loop-unroll,decision_required,needs_attribution;order_sensitive,"gvn,loop-unroll:order_sensitive;indvars,loop-unroll:needs_attribution;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:confirmed_independent;loop-rotate,loop-unroll:order_sensitive;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,sccp:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,8,0.25
1,Stanford_Perm,sccp,decision_required,order_sensitive,"gvn,sccp:confirmed_independent;indvars,sccp:confirmed_independent;instcombine,sccp:confirmed_independent;licm,sccp:confirmed_independent;loop-rotate,sccp:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-unroll,sccp:order_sensitive;sccp,simplifycfg:confirmed_independent",7,8,0.875
1,Stanford_Perm,simplifycfg,decision_required,order_sensitive,"gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;sccp,simplifycfg:confirmed_independent",3,8,0.375
2,Stanford_Perm,gvn,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-rotate:confirmed_independent;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,sccp:confirmed_independent;gvn,simplifycfg:confirmed_independent",7,8,0.875
2,Stanford_Perm,indvars,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;indvars,instcombine:confirmed_independent;indvars,licm:confirmed_independent;indvars,loop-rotate:confirmed_independent;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:confirmed_independent;indvars,sccp:confirmed_independent;indvars,simplifycfg:order_sensitive",7,8,0.875
2,Stanford_Perm,instcombine,blocked_for_auto,needs_attribution,"gvn,instcombine:confirmed_independent;indvars,instcombine:confirmed_independent;instcombine,licm:needs_attribution;instcombine,loop-rotate:confirmed_independent;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:needs_attribution;instcombine,sccp:confirmed_independent;instcombine,simplifycfg:confirmed_independent",6,8,0.75
2,Stanford_Perm,licm,decision_required,needs_attribution;order_sensitive,"gvn,licm:confirmed_independent;indvars,licm:confirmed_independent;instcombine,licm:needs_attribution;licm,loop-rotate:confirmed_independent;licm,loop-simplify:confirmed_independent;licm,loop-unroll:confirmed_independent;licm,sccp:confirmed_independent;licm,simplifycfg:order_sensitive",6,8,0.75
2,Stanford_Perm,loop-rotate,decision_required,order_sensitive,"gvn,loop-rotate:confirmed_independent;indvars,loop-rotate:confirmed_independent;instcombine,loop-rotate:confirmed_independent;licm,loop-rotate:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:confirmed_independent;loop-rotate,sccp:confirmed_independent;loop-rotate,simplifycfg:order_sensitive",7,8,0.875
2,Stanford_Perm,loop-simplify,decision_required,order_sensitive,"gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",7,8,0.875
2,Stanford_Perm,loop-unroll,decision_required,needs_attribution;order_sensitive,"gvn,loop-unroll:order_sensitive;indvars,loop-unroll:confirmed_independent;instcombine,loop-unroll:needs_attribution;licm,loop-unroll:confirmed_independent;loop-rotate,loop-unroll:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,sccp:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",5,8,0.625
2,Stanford_Perm,sccp,auto_safe,,"gvn,sccp:confirmed_independent;indvars,sccp:confirmed_independent;instcombine,sccp:confirmed_independent;licm,sccp:confirmed_independent;loop-rotate,sccp:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-unroll,sccp:confirmed_independent;sccp,simplifycfg:confirmed_independent",8,8,1.0
2,Stanford_Perm,simplifycfg,decision_required,order_sensitive,"gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;sccp,simplifycfg:confirmed_independent",3,8,0.375
3,Stanford_Perm,gvn,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-rotate:confirmed_independent;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",6,7,0.8571
3,Stanford_Perm,indvars,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;indvars,instcombine:confirmed_independent;indvars,licm:confirmed_independent;indvars,loop-rotate:confirmed_independent;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:confirmed_independent;indvars,simplifycfg:order_sensitive",6,7,0.8571
3,Stanford_Perm,instcombine,blocked_for_auto,needs_attribution,"gvn,instcombine:confirmed_independent;indvars,instcombine:confirmed_independent;instcombine,licm:needs_attribution;instcombine,loop-rotate:confirmed_independent;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:needs_attribution;instcombine,simplifycfg:confirmed_independent",5,7,0.7143
3,Stanford_Perm,licm,decision_required,needs_attribution;order_sensitive,"gvn,licm:confirmed_independent;indvars,licm:confirmed_independent;instcombine,licm:needs_attribution;licm,loop-rotate:confirmed_independent;licm,loop-simplify:confirmed_independent;licm,loop-unroll:confirmed_independent;licm,simplifycfg:order_sensitive",5,7,0.7143
3,Stanford_Perm,loop-rotate,decision_required,order_sensitive,"gvn,loop-rotate:confirmed_independent;indvars,loop-rotate:confirmed_independent;instcombine,loop-rotate:confirmed_independent;licm,loop-rotate:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:confirmed_independent;loop-rotate,simplifycfg:order_sensitive",6,7,0.8571
3,Stanford_Perm,loop-simplify,decision_required,order_sensitive,"gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",6,7,0.8571
3,Stanford_Perm,loop-unroll,decision_required,needs_attribution;order_sensitive,"gvn,loop-unroll:order_sensitive;indvars,loop-unroll:confirmed_independent;instcombine,loop-unroll:needs_attribution;licm,loop-unroll:confirmed_independent;loop-rotate,loop-unroll:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",4,7,0.5714
3,Stanford_Perm,simplifycfg,decision_required,order_sensitive,"gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,7,0.2857
4,Stanford_Perm,gvn,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-rotate:confirmed_independent;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",6,7,0.8571
4,Stanford_Perm,indvars,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;indvars,instcombine:confirmed_independent;indvars,licm:likely_independent;indvars,loop-rotate:likely_independent;indvars,loop-simplify:likely_independent;indvars,loop-unroll:likely_independent;indvars,simplifycfg:order_sensitive",6,7,0.8571
4,Stanford_Perm,instcombine,blocked_for_auto,needs_attribution,"gvn,instcombine:confirmed_independent;indvars,instcombine:confirmed_independent;instcombine,licm:needs_attribution;instcombine,loop-rotate:confirmed_independent;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:needs_attribution;instcombine,simplifycfg:confirmed_independent",5,7,0.7143
4,Stanford_Perm,licm,decision_required,needs_attribution;order_sensitive,"gvn,licm:confirmed_independent;indvars,licm:likely_independent;instcombine,licm:needs_attribution;licm,loop-rotate:likely_independent;licm,loop-simplify:likely_independent;licm,loop-unroll:needs_attribution;licm,simplifycfg:order_sensitive",4,7,0.5714
4,Stanford_Perm,loop-rotate,decision_required,order_sensitive,"gvn,loop-rotate:confirmed_independent;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:confirmed_independent;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",6,7,0.8571
4,Stanford_Perm,loop-simplify,decision_required,order_sensitive,"gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:likely_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-simplify,simplifycfg:order_sensitive",6,7,0.8571
4,Stanford_Perm,loop-unroll,decision_required,needs_attribution;order_sensitive,"gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:needs_attribution;licm,loop-unroll:needs_attribution;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-unroll,simplifycfg:order_sensitive",3,7,0.4286
4,Stanford_Perm,simplifycfg,decision_required,order_sensitive,"gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,7,0.2857
5,Stanford_Perm,gvn,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-rotate:confirmed_independent;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",6,7,0.8571
5,Stanford_Perm,indvars,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;indvars,instcombine:confirmed_independent;indvars,licm:likely_independent;indvars,loop-rotate:likely_independent;indvars,loop-simplify:likely_independent;indvars,loop-unroll:likely_independent;indvars,simplifycfg:order_sensitive",6,7,0.8571
5,Stanford_Perm,instcombine,blocked_for_auto,needs_attribution,"gvn,instcombine:confirmed_independent;indvars,instcombine:confirmed_independent;instcombine,licm:needs_attribution;instcombine,loop-rotate:confirmed_independent;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:needs_attribution;instcombine,simplifycfg:confirmed_independent",5,7,0.7143
5,Stanford_Perm,licm,decision_required,needs_attribution;order_sensitive,"gvn,licm:confirmed_independent;indvars,licm:likely_independent;instcombine,licm:needs_attribution;licm,loop-rotate:likely_independent;licm,loop-simplify:likely_independent;licm,loop-unroll:needs_attribution;licm,simplifycfg:order_sensitive",4,7,0.5714
5,Stanford_Perm,loop-rotate,decision_required,order_sensitive,"gvn,loop-rotate:confirmed_independent;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:confirmed_independent;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",6,7,0.8571
5,Stanford_Perm,loop-simplify,decision_required,order_sensitive,"gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:likely_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-simplify,simplifycfg:order_sensitive",6,7,0.8571
5,Stanford_Perm,loop-unroll,decision_required,needs_attribution;order_sensitive,"gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:needs_attribution;licm,loop-unroll:needs_attribution;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-unroll,simplifycfg:order_sensitive",3,7,0.4286
5,Stanford_Perm,simplifycfg,decision_required,order_sensitive,"gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,7,0.2857
6,Stanford_Perm,gvn,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-rotate:confirmed_independent;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",6,7,0.8571
6,Stanford_Perm,indvars,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;indvars,instcombine:confirmed_independent;indvars,licm:likely_independent;indvars,loop-rotate:likely_independent;indvars,loop-simplify:likely_independent;indvars,loop-unroll:likely_independent;indvars,simplifycfg:order_sensitive",6,7,0.8571
6,Stanford_Perm,instcombine,blocked_for_auto,needs_attribution,"gvn,instcombine:confirmed_independent;indvars,instcombine:confirmed_independent;instcombine,licm:confirmed_independent;instcombine,loop-rotate:confirmed_independent;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:needs_attribution;instcombine,simplifycfg:confirmed_independent",6,7,0.8571
6,Stanford_Perm,licm,decision_required,order_sensitive,"gvn,licm:confirmed_independent;indvars,licm:likely_independent;instcombine,licm:confirmed_independent;licm,loop-rotate:likely_independent;licm,loop-simplify:likely_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:order_sensitive",6,7,0.8571
6,Stanford_Perm,loop-rotate,decision_required,order_sensitive,"gvn,loop-rotate:confirmed_independent;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:confirmed_independent;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",6,7,0.8571
6,Stanford_Perm,loop-simplify,decision_required,order_sensitive,"gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:likely_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-simplify,simplifycfg:order_sensitive",6,7,0.8571
6,Stanford_Perm,loop-unroll,decision_required,needs_attribution;order_sensitive,"gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:needs_attribution;licm,loop-unroll:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-unroll,simplifycfg:order_sensitive",4,7,0.5714
6,Stanford_Perm,simplifycfg,decision_required,order_sensitive,"gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,7,0.2857
7,Stanford_Perm,gvn,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-rotate:confirmed_independent;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",6,7,0.8571
7,Stanford_Perm,indvars,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;indvars,instcombine:confirmed_independent;indvars,licm:likely_independent;indvars,loop-rotate:likely_independent;indvars,loop-simplify:likely_independent;indvars,loop-unroll:likely_independent;indvars,simplifycfg:order_sensitive",6,7,0.8571
7,Stanford_Perm,instcombine,blocked_for_auto,needs_attribution,"gvn,instcombine:confirmed_independent;indvars,instcombine:confirmed_independent;instcombine,licm:confirmed_independent;instcombine,loop-rotate:confirmed_independent;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:needs_attribution;instcombine,simplifycfg:confirmed_independent",6,7,0.8571
7,Stanford_Perm,licm,decision_required,order_sensitive,"gvn,licm:confirmed_independent;indvars,licm:likely_independent;instcombine,licm:confirmed_independent;licm,loop-rotate:likely_independent;licm,loop-simplify:likely_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:order_sensitive",6,7,0.8571
7,Stanford_Perm,loop-rotate,decision_required,order_sensitive,"gvn,loop-rotate:confirmed_independent;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:confirmed_independent;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",6,7,0.8571
7,Stanford_Perm,loop-simplify,decision_required,order_sensitive,"gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:likely_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-simplify,simplifycfg:order_sensitive",6,7,0.8571
7,Stanford_Perm,loop-unroll,decision_required,needs_attribution;order_sensitive,"gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:needs_attribution;licm,loop-unroll:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-unroll,simplifycfg:order_sensitive",4,7,0.5714
7,Stanford_Perm,simplifycfg,decision_required,order_sensitive,"gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,7,0.2857
8,Stanford_Perm,gvn,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;gvn,instcombine:confirmed_independent;gvn,licm:confirmed_independent;gvn,loop-rotate:confirmed_independent;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",6,7,0.8571
8,Stanford_Perm,indvars,decision_required,order_sensitive,"gvn,indvars:confirmed_independent;indvars,instcombine:confirmed_independent;indvars,licm:likely_independent;indvars,loop-rotate:likely_independent;indvars,loop-simplify:likely_independent;indvars,loop-unroll:likely_independent;indvars,simplifycfg:order_sensitive",6,7,0.8571
8,Stanford_Perm,instcombine,blocked_for_auto,needs_attribution,"gvn,instcombine:confirmed_independent;indvars,instcombine:confirmed_independent;instcombine,licm:confirmed_independent;instcombine,loop-rotate:confirmed_independent;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:needs_attribution;instcombine,simplifycfg:confirmed_independent",6,7,0.8571
8,Stanford_Perm,licm,decision_required,order_sensitive,"gvn,licm:confirmed_independent;indvars,licm:likely_independent;instcombine,licm:confirmed_independent;licm,loop-rotate:likely_independent;licm,loop-simplify:likely_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:order_sensitive",6,7,0.8571
8,Stanford_Perm,loop-rotate,decision_required,order_sensitive,"gvn,loop-rotate:confirmed_independent;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:confirmed_independent;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",6,7,0.8571
8,Stanford_Perm,loop-simplify,decision_required,order_sensitive,"gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:likely_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-simplify,simplifycfg:order_sensitive",6,7,0.8571
