round,benchmark,pass,scheduler_class,blocking_reasons,incident_pairs,safe_edge_count,total_edge_count,safe_edge_ratio
0,Stanford_Oscar,reassociate,decision_required,needs_attribution;order_sensitive,"adce,reassociate:confirmed_independent;dce,reassociate:confirmed_independent;early-cse,reassociate:order_sensitive;gvn,reassociate:order_sensitive;indvars,reassociate:confirmed_independent;instcombine,reassociate:order_sensitive;licm,reassociate:order_sensitive;loop-rotate,reassociate:needs_attribution;loop-unroll,reassociate:confirmed_independent;mem2reg,reassociate:order_sensitive;reassociate,sccp:confirmed_independent;reassociate,simplifycfg:needs_attribution;reassociate,sroa:order_sensitive",5,13,0.3846
0,Stanford_Oscar,sccp,decision_required,needs_attribution;order_sensitive,"adce,sccp:confirmed_independent;dce,sccp:confirmed_independent;early-cse,sccp:needs_attribution;gvn,sccp:order_sensitive;indvars,sccp:confirmed_independent;instcombine,sccp:needs_attribution;licm,sccp:needs_attribution;loop-rotate,sccp:needs_attribution;loop-unroll,sccp:confirmed_independent;mem2reg,sccp:needs_attribution;reassociate,sccp:confirmed_independent;sccp,simplifycfg:needs_attribution;sccp,sroa:needs_attribution",5,13,0.3846
0,Stanford_Oscar,simplifycfg,decision_required,needs_attribution;order_sensitive,"adce,simplifycfg:confirmed_independent;dce,simplifycfg:confirmed_independent;early-cse,simplifycfg:needs_attribution;gvn,simplifycfg:needs_attribution;indvars,simplifycfg:confirmed_independent;instcombine,simplifycfg:order_sensitive;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-unroll,simplifycfg:confirmed_independent;mem2reg,simplifycfg:order_sensitive;reassociate,simplifycfg:needs_attribution;sccp,simplifycfg:needs_attribution;simplifycfg,sroa:order_sensitive",4,13,0.3077
0,Stanford_Oscar,sroa,decision_required,needs_attribution;order_sensitive,"adce,sroa:confirmed_independent;dce,sroa:confirmed_independent;early-cse,sroa:order_sensitive;gvn,sroa:order_sensitive;indvars,sroa:order_sensitive;instcombine,sroa:order_sensitive;licm,sroa:order_sensitive;loop-rotate,sroa:order_sensitive;loop-unroll,sroa:order_sensitive;mem2reg,sroa:order_sensitive;reassociate,sroa:order_sensitive;sccp,sroa:needs_attribution;simplifycfg,sroa:order_sensitive",2,13,0.1538
1,Stanford_Oscar,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,reassociate:order_sensitive;early-cse,sccp:confirmed_independent;early-cse,simplifycfg:confirmed_independent",5,10,0.5
1,Stanford_Oscar,gvn,decision_required,needs_attribution;order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:needs_attribution;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,reassociate:order_sensitive;gvn,sccp:needs_attribution;gvn,simplifycfg:needs_attribution",2,10,0.2
1,Stanford_Oscar,indvars,decision_required,needs_attribution;order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:order_sensitive;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:order_sensitive;indvars,reassociate:order_sensitive;indvars,sccp:needs_attribution;indvars,simplifycfg:order_sensitive",1,10,0.1
1,Stanford_Oscar,instcombine,decision_required,needs_attribution;order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:needs_attribution;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,reassociate:order_sensitive;instcombine,sccp:needs_attribution;instcombine,simplifycfg:order_sensitive",2,10,0.2
1,Stanford_Oscar,licm,decision_required,needs_attribution;order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:order_sensitive;instcombine,licm:order_sensitive;licm,loop-rotate:order_sensitive;licm,loop-simplify:confirmed_independent;licm,loop-unroll:order_sensitive;licm,reassociate:order_sensitive;licm,sccp:needs_attribution;licm,simplifycfg:order_sensitive",1,10,0.1
1,Stanford_Oscar,loop-rotate,decision_required,needs_attribution;order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:order_sensitive;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:order_sensitive;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:order_sensitive;loop-rotate,reassociate:order_sensitive;loop-rotate,sccp:needs_attribution;loop-rotate,simplifycfg:order_sensitive",1,10,0.1
1,Stanford_Oscar,loop-simplify,decision_required,order_sensitive,"early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,reassociate:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",9,10,0.9
1,Stanford_Oscar,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:order_sensitive;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:order_sensitive;loop-rotate,loop-unroll:order_sensitive;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,reassociate:order_sensitive;loop-unroll,sccp:order_sensitive;loop-unroll,simplifycfg:order_sensitive",1,10,0.1
1,Stanford_Oscar,reassociate,decision_required,needs_attribution;order_sensitive,"early-cse,reassociate:order_sensitive;gvn,reassociate:order_sensitive;indvars,reassociate:order_sensitive;instcombine,reassociate:order_sensitive;licm,reassociate:order_sensitive;loop-rotate,reassociate:order_sensitive;loop-simplify,reassociate:confirmed_independent;loop-unroll,reassociate:order_sensitive;reassociate,sccp:needs_attribution;reassociate,simplifycfg:needs_attribution",1,10,0.1
1,Stanford_Oscar,sccp,decision_required,needs_attribution;order_sensitive,"early-cse,sccp:confirmed_independent;gvn,sccp:needs_attribution;indvars,sccp:needs_attribution;instcombine,sccp:needs_attribution;licm,sccp:needs_attribution;loop-rotate,sccp:needs_attribution;loop-simplify,sccp:confirmed_independent;loop-unroll,sccp:order_sensitive;reassociate,sccp:needs_attribution;sccp,simplifycfg:needs_attribution",2,10,0.2
1,Stanford_Oscar,simplifycfg,decision_required,needs_attribution;order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:needs_attribution;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:order_sensitive;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;reassociate,simplifycfg:needs_attribution;sccp,simplifycfg:needs_attribution",1,10,0.1
2,Stanford_Oscar,adce,decision_required,order_sensitive,"adce,dce:confirmed_independent;adce,early-cse:confirmed_independent;adce,gvn:confirmed_independent;adce,indvars:confirmed_independent;adce,instcombine:confirmed_independent;adce,licm:confirmed_independent;adce,loop-rotate:confirmed_independent;adce,loop-simplify:confirmed_independent;adce,loop-unroll:order_sensitive;adce,reassociate:confirmed_independent;adce,sccp:confirmed_independent;adce,simplifycfg:confirmed_independent",11,12,0.9167
2,Stanford_Oscar,dce,decision_required,order_sensitive,"adce,dce:confirmed_independent;dce,early-cse:confirmed_independent;dce,gvn:confirmed_independent;dce,indvars:confirmed_independent;dce,instcombine:confirmed_independent;dce,licm:confirmed_independent;dce,loop-rotate:confirmed_independent;dce,loop-simplify:confirmed_independent;dce,loop-unroll:order_sensitive;dce,reassociate:confirmed_independent;dce,sccp:confirmed_independent;dce,simplifycfg:confirmed_independent",11,12,0.9167
2,Stanford_Oscar,early-cse,decision_required,order_sensitive,"adce,early-cse:confirmed_independent;dce,early-cse:confirmed_independent;early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,reassociate:order_sensitive;early-cse,sccp:confirmed_independent;early-cse,simplifycfg:confirmed_independent",7,12,0.5833
2,Stanford_Oscar,gvn,decision_required,order_sensitive,"adce,gvn:confirmed_independent;dce,gvn:confirmed_independent;early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,reassociate:order_sensitive;gvn,sccp:confirmed_independent;gvn,simplifycfg:confirmed_independent",7,12,0.5833
2,Stanford_Oscar,indvars,decision_required,needs_attribution;order_sensitive,"adce,indvars:confirmed_independent;dce,indvars:confirmed_independent;early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:likely_independent;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:order_sensitive;indvars,reassociate:order_sensitive;indvars,sccp:needs_attribution;indvars,simplifycfg:order_sensitive",4,12,0.3333
2,Stanford_Oscar,instcombine,decision_required,needs_attribution;order_sensitive,"adce,instcombine:confirmed_independent;dce,instcombine:confirmed_independent;early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,reassociate:order_sensitive;instcombine,sccp:needs_attribution;instcombine,simplifycfg:order_sensitive",5,12,0.4167
2,Stanford_Oscar,licm,decision_required,needs_attribution;order_sensitive,"adce,licm:confirmed_independent;dce,licm:confirmed_independent;early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:order_sensitive;instcombine,licm:order_sensitive;licm,loop-rotate:likely_independent;licm,loop-simplify:confirmed_independent;licm,loop-unroll:order_sensitive;licm,reassociate:order_sensitive;licm,sccp:needs_attribution;licm,simplifycfg:order_sensitive",4,12,0.3333
2,Stanford_Oscar,loop-rotate,decision_required,order_sensitive,"adce,loop-rotate:confirmed_independent;dce,loop-rotate:confirmed_independent;early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,reassociate:confirmed_independent;loop-rotate,sccp:confirmed_independent;loop-rotate,simplifycfg:order_sensitive",8,12,0.6667
2,Stanford_Oscar,loop-simplify,decision_required,order_sensitive,"adce,loop-simplify:confirmed_independent;dce,loop-simplify:confirmed_independent;early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,reassociate:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",11,12,0.9167
2,Stanford_Oscar,loop-unroll,decision_required,order_sensitive,"adce,loop-unroll:order_sensitive;dce,loop-unroll:order_sensitive;early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:order_sensitive;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:order_sensitive;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,reassociate:order_sensitive;loop-unroll,sccp:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,12,0.1667
2,Stanford_Oscar,reassociate,decision_required,needs_attribution;order_sensitive,"adce,reassociate:confirmed_independent;dce,reassociate:confirmed_independent;early-cse,reassociate:order_sensitive;gvn,reassociate:order_sensitive;indvars,reassociate:order_sensitive;instcombine,reassociate:order_sensitive;licm,reassociate:order_sensitive;loop-rotate,reassociate:confirmed_independent;loop-simplify,reassociate:confirmed_independent;loop-unroll,reassociate:order_sensitive;reassociate,sccp:needs_attribution;reassociate,simplifycfg:needs_attribution",4,12,0.3333
2,Stanford_Oscar,sccp,decision_required,needs_attribution;order_sensitive,"adce,sccp:confirmed_independent;dce,sccp:confirmed_independent;early-cse,sccp:confirmed_independent;gvn,sccp:confirmed_independent;indvars,sccp:needs_attribution;instcombine,sccp:needs_attribution;licm,sccp:needs_attribution;loop-rotate,sccp:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-unroll,sccp:order_sensitive;reassociate,sccp:needs_attribution;sccp,simplifycfg:confirmed_independent",7,12,0.5833
2,Stanford_Oscar,simplifycfg,decision_required,needs_attribution;order_sensitive,"adce,simplifycfg:confirmed_independent;dce,simplifycfg:confirmed_independent;early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:order_sensitive;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;reassociate,simplifycfg:needs_attribution;sccp,simplifycfg:confirmed_independent",5,12,0.4167
3,Stanford_Oscar,adce,decision_required,order_sensitive,"adce,dce:confirmed_independent;adce,early-cse:confirmed_independent;adce,gvn:confirmed_independent;adce,indvars:confirmed_independent;adce,instcombine:confirmed_independent;adce,licm:confirmed_independent;adce,loop-rotate:confirmed_independent;adce,loop-simplify:confirmed_independent;adce,loop-unroll:order_sensitive;adce,reassociate:confirmed_independent;adce,sccp:confirmed_independent;adce,simplifycfg:confirmed_independent",11,12,0.9167
3,Stanford_Oscar,dce,decision_required,order_sensitive,"adce,dce:confirmed_independent;dce,early-cse:confirmed_independent;dce,gvn:confirmed_independent;dce,indvars:confirmed_independent;dce,instcombine:confirmed_independent;dce,licm:confirmed_independent;dce,loop-rotate:confirmed_independent;dce,loop-simplify:confirmed_independent;dce,loop-unroll:order_sensitive;dce,reassociate:confirmed_independent;dce,sccp:confirmed_independent;dce,simplifycfg:confirmed_independent",11,12,0.9167
3,Stanford_Oscar,early-cse,decision_required,order_sensitive,"adce,early-cse:confirmed_independent;dce,early-cse:confirmed_independent;early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,reassociate:confirmed_independent;early-cse,sccp:confirmed_independent;early-cse,simplifycfg:confirmed_independent",8,12,0.6667
3,Stanford_Oscar,gvn,decision_required,order_sensitive,"adce,gvn:confirmed_independent;dce,gvn:confirmed_independent;early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,reassociate:confirmed_independent;gvn,sccp:confirmed_independent;gvn,simplifycfg:confirmed_independent",8,12,0.6667
3,Stanford_Oscar,indvars,decision_required,needs_attribution;order_sensitive,"adce,indvars:confirmed_independent;dce,indvars:confirmed_independent;early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:likely_independent;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:order_sensitive;indvars,reassociate:needs_attribution;indvars,sccp:needs_attribution;indvars,simplifycfg:order_sensitive",4,12,0.3333
3,Stanford_Oscar,instcombine,decision_required,needs_attribution;order_sensitive,"adce,instcombine:confirmed_independent;dce,instcombine:confirmed_independent;early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,reassociate:order_sensitive;instcombine,sccp:needs_attribution;instcombine,simplifycfg:order_sensitive",5,12,0.4167
3,Stanford_Oscar,licm,decision_required,order_sensitive,"adce,licm:confirmed_independent;dce,licm:confirmed_independent;early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:order_sensitive;instcombine,licm:order_sensitive;licm,loop-rotate:likely_independent;licm,loop-simplify:confirmed_independent;licm,loop-unroll:order_sensitive;licm,reassociate:confirmed_independent;licm,sccp:confirmed_independent;licm,simplifycfg:order_sensitive",6,12,0.5
3,Stanford_Oscar,loop-rotate,decision_required,order_sensitive,"adce,loop-rotate:confirmed_independent;dce,loop-rotate:confirmed_independent;early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,reassociate:confirmed_independent;loop-rotate,sccp:confirmed_independent;loop-rotate,simplifycfg:order_sensitive",8,12,0.6667
3,Stanford_Oscar,loop-simplify,decision_required,order_sensitive,"adce,loop-simplify:confirmed_independent;dce,loop-simplify:confirmed_independent;early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,reassociate:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",11,12,0.9167
3,Stanford_Oscar,loop-unroll,decision_required,order_sensitive,"adce,loop-unroll:order_sensitive;dce,loop-unroll:order_sensitive;early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:order_sensitive;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:order_sensitive;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,reassociate:order_sensitive;loop-unroll,sccp:order_sensitive;loop-unroll,simplifycfg:order_sensitive",2,12,0.1667
3,Stanford_Oscar,reassociate,decision_required,needs_attribution;order_sensitive,"adce,reassociate:confirmed_independent;dce,reassociate:confirmed_independent;early-cse,reassociate:confirmed_independent;gvn,reassociate:confirmed_independent;indvars,reassociate:needs_attribution;instcombine,reassociate:order_sensitive;licm,reassociate:confirmed_independent;loop-rotate,reassociate:confirmed_independent;loop-simplify,reassociate:confirmed_independent;loop-unroll,reassociate:order_sensitive;reassociate,sccp:needs_attribution;reassociate,simplifycfg:needs_attribution",7,12,0.5833
3,Stanford_Oscar,sccp,decision_required,needs_attribution;order_sensitive,"adce,sccp:confirmed_independent;dce,sccp:confirmed_independent;early-cse,sccp:confirmed_independent;gvn,sccp:confirmed_independent;indvars,sccp:needs_attribution;instcombine,sccp:needs_attribution;licm,sccp:confirmed_independent;loop-rotate,sccp:confirmed_independent;loop-simplify,sccp:confirmed_independent;loop-unroll,sccp:order_sensitive;reassociate,sccp:needs_attribution;sccp,simplifycfg:confirmed_independent",8,12,0.6667
3,Stanford_Oscar,simplifycfg,decision_required,needs_attribution;order_sensitive,"adce,simplifycfg:confirmed_independent;dce,simplifycfg:confirmed_independent;early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:order_sensitive;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive;reassociate,simplifycfg:needs_attribution;sccp,simplifycfg:confirmed_independent",5,12,0.4167
4,Stanford_Oscar,adce,decision_required,order_sensitive,"adce,dce:confirmed_independent;adce,early-cse:confirmed_independent;adce,gvn:confirmed_independent;adce,indvars:confirmed_independent;adce,instcombine:confirmed_independent;adce,licm:confirmed_independent;adce,loop-rotate:confirmed_independent;adce,loop-simplify:confirmed_independent;adce,loop-unroll:order_sensitive;adce,reassociate:confirmed_independent;adce,sccp:confirmed_independent;adce,simplifycfg:confirmed_independent",11,12,0.9167
4,Stanford_Oscar,dce,decision_required,order_sensitive,"adce,dce:confirmed_independent;dce,early-cse:confirmed_independent;dce,gvn:confirmed_independent;dce,indvars:confirmed_independent;dce,instcombine:confirmed_independent;dce,licm:confirmed_independent;dce,loop-rotate:confirmed_independent;dce,loop-simplify:confirmed_independent;dce,loop-unroll:order_sensitive;dce,reassociate:confirmed_independent;dce,sccp:confirmed_independent;dce,simplifycfg:confirmed_independent",11,12,0.9167
4,Stanford_Oscar,early-cse,decision_required,order_sensitive,"adce,early-cse:confirmed_independent;dce,early-cse:confirmed_independent;early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,reassociate:confirmed_independent;early-cse,sccp:confirmed_independent;early-cse,simplifycfg:confirmed_independent",8,12,0.6667
4,Stanford_Oscar,gvn,decision_required,order_sensitive,"adce,gvn:confirmed_independent;dce,gvn:confirmed_independent;early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,reassociate:confirmed_independent;gvn,sccp:confirmed_independent;gvn,simplifycfg:confirmed_independent",8,12,0.6667
4,Stanford_Oscar,indvars,decision_required,needs_attribution;order_sensitive,"adce,indvars:confirmed_independent;dce,indvars:confirmed_independent;early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:order_sensitive;indvars,loop-rotate:likely_independent;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:order_sensitive;indvars,reassociate:needs_attribution;indvars,sccp:needs_attribution;indvars,simplifycfg:order_sensitive",4,12,0.3333
