pass_a,pass_b,commute,ab_path,ba_path,details
instcombine,gvn,false,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\instcombine__then__gvn.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\gvn__then__instcombine.ll,"in function ack:
  in block %2 / %2:
    <   %3 = alloca i32, align 4
    <   %4 = alloca i32, align 4
    <   store i32 %0, ptr %3, align 4
    <   store i32 %1, ptr %4, align 4

in function fib:
  in block %1 / %1:
    <   %2 = alloca i32, align 4
    <   store i32 %0, ptr %2, align 4

in function fibFP:
  in block %1 / %1:
    <   %2 = alloca double, align 8
    <   store double %0, ptr %2, align 8

in function tak:
  in block %3 / %3:
    <   %4 = alloca i32, align 4
    <   %5 = alloca i32, align 4
    <   %6 = alloca i32, align 4
    <   store i32 %0, ptr %4, align 4
    <   store i32 %1, ptr %5, align 4
    <   store i32 %2, ptr %6, align 4

in function takFP:
  in block %3 / %3:
    <   %4 = alloca double, align 8
    <   %5 = alloca double, align 8
    <   %6 = alloca double, align 8
    <   store double %0, ptr %4, align 8
    <   store double %1, ptr %5, align 8
    <   store double %2, ptr %6, align 8"
instcombine,sccp,true,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\instcombine__then__sccp.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\sccp__then__instcombine.ll,
instcombine,reassociate,true,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\instcombine__then__reassociate.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\reassociate__then__instcombine.ll,
simplifycfg,sroa,false,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\simplifycfg__then__sroa.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\sroa__then__simplifycfg.ll,"in function fib:
  in block %3 / %9:
    >   %.0 = phi i32 [ %8, %3 ], [ 1, %1 ]
    >   ret i32 %.0
    <   br label %10
  in block %10 / %9:
    >   %.0 = phi i32 [ %8, %3 ], [ 1, %1 ]
    >   ret i32 %.0
    <   %.0 = phi i32 [ 1, %3 ], [ %9, %4 ]
    <   ret i32 %.0

in function fibFP:
  in block %3 / %9:
    >   %.0 = phi double [ %8, %3 ], [ 1.000000e+00, %1 ]
    >   ret double %.0
    <   br label %10
  in block %10 / %9:
    >   %.0 = phi double [ %8, %3 ], [ 1.000000e+00, %1 ]
    >   ret double %.0
    <   %.0 = phi double [ 1.000000e+00, %3 ], [ %9, %4 ]
    <   ret double %.0

in function tak:
  in block %14 / %13:
    in instruction %.0 / %.0:
      successor %13 cannot be equivalent to %3; it's already equivalent to %13
  in block %13 / %13:
    >   %.0 = phi i32 [ %12, %5 ], [ %2, %3 ]
    >   ret i32 %.0
    <   br label %14

in function takFP:
  in block %14 / %13:
    in instruction %.0 / %.0:
      successor %13 cannot be equivalent to %3; it's already equivalent to %13
  in block %13 / %13:
    >   %.0 = phi double [ %12, %5 ], [ %2, %3 ]
    >   ret double %.0
    <   br label %14"
simplifycfg,early-cse,true,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\simplifycfg__then__early-cse.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\early-cse__then__simplifycfg.ll,
simplifycfg,gvn,true,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\simplifycfg__then__gvn.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\gvn__then__simplifycfg.ll,
simplifycfg,sccp,true,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\simplifycfg__then__sccp.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\sccp__then__simplifycfg.ll,
simplifycfg,reassociate,true,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\simplifycfg__then__reassociate.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\reassociate__then__simplifycfg.ll,
sroa,early-cse,false,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\sroa__then__early-cse.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\early-cse__then__sroa.ll,"in function main:
  in block %2 / %2:
    >   %5 = sitofp i32 10 to double
    >   %6 = fadd double 2.800000e+01, %5
    >   %7 = call double @fibFP(double noundef %6)
    >   %8 = call i32 (ptr, ...) @printf(ptr noundef @.str.1, double noundef %6, double noundef %7)
    >   %9 = mul nsw i32 3, 10
    >   %10 = mul nsw i32 2, 10
    >   %11 = call i32 @tak(i32 noundef %9, i32 noundef %10, i32 noundef 10)
    >   %12 = call i32 (ptr, ...) @printf(ptr noundef @.str.2, i32 noundef %9, i32 noundef %10, i32 noundef 10, i32 noundef %11)
    <   %5 = call double @fibFP(double noundef 3.800000e+01)
    <   %6 = call i32 (ptr, ...) @printf(ptr noundef @.str.1, double noundef 3.800000e+01, double noundef %5)
    <   %7 = call i32 @tak(i32 noundef 30, i32 noundef 20, i32 noundef 10)
    <   %8 = call i32 (ptr, ...) @printf(ptr noundef @.str.2, i32 noundef 30, i32 noundef 20, i32 noundef 10, i32 noundef %7)"
sroa,gvn,false,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\sroa__then__gvn.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\gvn__then__sroa.ll,"in function ack:
  in block %16 / %16:
    >   %17 = phi i32 [ %15, %13 ], [ %5, %4 ]
    >   ret i32 %17
    <   %.0 = phi i32 [ %5, %4 ], [ %15, %13 ]
    <   ret i32 %.0

in function fib:
  in block %10 / %10:
    >   %11 = phi i32 [ %9, %4 ], [ 1, %3 ]
    >   ret i32 %11
    <   %.0 = phi i32 [ 1, %3 ], [ %9, %4 ]
    <   ret i32 %.0

in function fibFP:
  in block %10 / %10:
    >   %11 = phi double [ %9, %4 ], [ 1.000000e+00, %3 ]
    >   ret double %11
    <   %.0 = phi double [ 1.000000e+00, %3 ], [ %9, %4 ]
    <   ret double %.0

in function tak:
  in block %14 / %14:
    >   %15 = phi i32 [ %2, %13 ], [ %12, %5 ]
    >   ret i32 %15
    <   %.0 = phi i32 [ %12, %5 ], [ %2, %13 ]
    <   ret i32 %.0

in function takFP:
  in block %14 / %14:
    >   %15 = phi double [ %2, %13 ], [ %12, %5 ]
    >   ret double %15
    <   %.0 = phi double [ %12, %5 ], [ %2, %13 ]
    <   ret double %.0"
sroa,sccp,false,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\sroa__then__sccp.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\sccp__then__sroa.ll,"in function main:
  in block %2 / %2:
    >   %3 = add nsw i32 10, 1
    >   %4 = add nsw i32 10, 1
    >   %5 = call i32 @ack(i32 noundef 3, i32 noundef %4)
    >   %6 = call i32 (ptr, ...) @printf(ptr noundef @.str, i32 noundef %3, i32 noundef %5)
    >   %7 = sitofp i32 10 to double
    >   %8 = fadd double 2.800000e+01, %7
    >   %9 = sitofp i32 10 to double
    >   %10 = fadd double 2.800000e+01, %9
    >   %11 = call double @fibFP(double noundef %10)
    >   %12 = call i32 (ptr, ...) @printf(ptr noundef @.str.1, double noundef %8, double noundef %11)
    >   %13 = mul nsw i32 3, 10
    >   %14 = mul nsw i32 2, 10
    >   %15 = mul nsw i32 3, 10
    >   %16 = mul nsw i32 2, 10
    >   %17 = call i32 @tak(i32 noundef %15, i32 noundef %16, i32 noundef 10)
    >   %18 = call i32 (ptr, ...) @printf(ptr noundef @.str.2, i32 noundef %13, i32 noundef %14, i32 noundef 10, i32 noundef %17)
    <   %3 = call i32 @ack(i32 noundef 3, i32 noundef 11)
    <   %4 = call i32 (ptr, ...) @printf(ptr noundef @.str, i32 noundef 11, i32 noundef %3)
    <   %5 = call double @fibFP(double noundef 3.800000e+01)
    <   %6 = call i32 (ptr, ...) @printf(ptr noundef @.str.1, double noundef 3.800000e+01, double noundef %5)
    <   %7 = call i32 @tak(i32 noundef 30, i32 noundef 20, i32 noundef 10)
    <   %8 = call i32 (ptr, ...) @printf(ptr noundef @.str.2, i32 noundef 30, i32 noundef 20, i32 noundef 10, i32 noundef %7)"
sroa,reassociate,false,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\sroa__then__reassociate.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\reassociate__then__sroa.ll,"in function main:
  in block %2 / %2:
    >   %3 = add nsw i32 10, 1
    >   %4 = add nsw i32 10, 1
    >   %5 = call i32 @ack(i32 noundef 3, i32 noundef %4)
    >   %6 = call i32 (ptr, ...) @printf(ptr noundef @.str, i32 noundef %3, i32 noundef %5)
    <   %3 = call i32 @ack(i32 noundef 3, i32 noundef 11)
    <   %4 = call i32 (ptr, ...) @printf(ptr noundef @.str, i32 noundef 11, i32 noundef %3)
        %5 = sitofp i32 10 to double
        %6 = fadd double %5, 2.800000e+01
        %7 = sitofp i32 10 to double
        %8 = fadd double %7, 2.800000e+01
        %9 = call double @fibFP(double noundef %8)
        %10 = call i32 (ptr, ...) @printf(ptr noundef @.str.1, double noundef %6, double noundef %9)
    >   %13 = mul nsw i32 10, 3
    >   %14 = mul nsw i32 10, 2
    >   %15 = mul nsw i32 10, 3
    >   %16 = mul nsw i32 10, 2
    >   %17 = call i32 @tak(i32 noundef %15, i32 noundef %16, i32 noundef 10)
    >   %18 = call i32 (ptr, ...) @printf(ptr noundef @.str.2, i32 noundef %13, i32 noundef %14, i32 noundef 10, i32 noundef %17)
    <   %11 = call i32 @tak(i32 noundef 30, i32 noundef 20, i32 noundef 10)
    <   %12 = call i32 (ptr, ...) @printf(ptr noundef @.str.2, i32 noundef 30, i32 noundef 20, i32 noundef 10, i32 noundef %11)"
early-cse,gvn,true,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\early-cse__then__gvn.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\gvn__then__early-cse.ll,
early-cse,sccp,true,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\early-cse__then__sccp.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\sccp__then__early-cse.ll,
early-cse,reassociate,true,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\early-cse__then__reassociate.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\reassociate__then__early-cse.ll,
gvn,sccp,true,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\gvn__then__sccp.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\sccp__then__gvn.ll,
gvn,reassociate,true,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\gvn__then__reassociate.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\reassociate__then__gvn.ll,
sccp,reassociate,true,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\sccp__then__reassociate.ll,results\paper_full\BenchmarkGame_recursive\round_000\analysis\BenchmarkGame_recursive\commutativity\reassociate__then__sccp.ll,
